Code INSEE,Année,Gagnant réel,Gagnant prédit,Bonne prédiction
22275,2017,Marine LE PEN,Marine LE PEN,True
6720,2022,Marine LE PEN,Marine LE PEN,True
3761,2017,Marine LE PEN,Marine LE PEN,True
1990,2017,Marine LE PEN,Marine LE PEN,True
33298,2017,Emmanuel MACRON,Emmanuel MACRON,True
35653,2017,Emmanuel MACRON,Emmanuel MACRON,True
13285,2022,Marine LE PEN,Marine LE PEN,True
25649,2017,Jean LASSALLE,Emmanuel MACRON,False
12762,2017,Marine LE PEN,Marine LE PEN,True
33496,2022,Marine LE PEN,Marine LE PEN,True
31584,2017,Marine LE PEN,Marine LE PEN,True
15844,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
33547,2022,Marine LE PEN,Marine LE PEN,True
26781,2017,Marine LE PEN,Marine LE PEN,True
29127,2017,François FILLON,Emmanuel MACRON,False
31424,2022,Marine LE PEN,Marine LE PEN,True
7367,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
8967,2022,Emmanuel MACRON,Emmanuel MACRON,True
35664,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
16738,2022,Marine LE PEN,Marine LE PEN,True
10716,2017,François FILLON,François FILLON,True
3471,2022,Marine LE PEN,Marine LE PEN,True
17863,2022,Emmanuel MACRON,Emmanuel MACRON,True
19725,2017,François FILLON,François FILLON,True
7145,2022,Emmanuel MACRON,Emmanuel MACRON,True
30325,2022,Marine LE PEN,Marine LE PEN,True
7651,2022,Emmanuel MACRON,Emmanuel MACRON,True
19689,2022,Emmanuel MACRON,Emmanuel MACRON,True
33039,2022,Marine LE PEN,Marine LE PEN,True
289,2022,Emmanuel MACRON,Emmanuel MACRON,True
13131,2017,Marine LE PEN,Marine LE PEN,True
17855,2017,Emmanuel MACRON,François FILLON,False
28793,2017,Marine LE PEN,Marine LE PEN,True
7553,2022,Emmanuel MACRON,Emmanuel MACRON,True
34936,2017,Emmanuel MACRON,Emmanuel MACRON,True
1118,2017,Marine LE PEN,Marine LE PEN,True
31627,2022,Emmanuel MACRON,Emmanuel MACRON,True
2644,2022,Marine LE PEN,Marine LE PEN,True
27824,2017,Marine LE PEN,Marine LE PEN,True
24316,2017,Marine LE PEN,Marine LE PEN,True
6480,2022,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
14288,2022,Emmanuel MACRON,Emmanuel MACRON,True
10965,2022,Jean LASSALLE,Emmanuel MACRON,False
32169,2022,Marine LE PEN,Marine LE PEN,True
31858,2022,Marine LE PEN,Marine LE PEN,True
9883,2017,Marine LE PEN,Marine LE PEN,True
33139,2022,Emmanuel MACRON,Emmanuel MACRON,True
32882,2017,François FILLON,François FILLON,True
29301,2022,Marine LE PEN,Marine LE PEN,True
21672,2017,Marine LE PEN,Marine LE PEN,True
33589,2022,Emmanuel MACRON,Emmanuel MACRON,True
21203,2022,Emmanuel MACRON,Emmanuel MACRON,True
30843,2022,Emmanuel MACRON,Emmanuel MACRON,True
33135,2022,Emmanuel MACRON,Emmanuel MACRON,True
5880,2017,Jean-Luc MÉLENCHON,François FILLON,False
3068,2022,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
30417,2022,Marine LE PEN,Marine LE PEN,True
5115,2017,François FILLON,François FILLON,True
9399,2017,Marine LE PEN,Marine LE PEN,True
18286,2022,Emmanuel MACRON,Emmanuel MACRON,True
5919,2017,François FILLON,Emmanuel MACRON,False
17058,2022,Emmanuel MACRON,Emmanuel MACRON,True
21852,2017,Marine LE PEN,Marine LE PEN,True
3403,2017,Marine LE PEN,Marine LE PEN,True
13644,2022,Marine LE PEN,Marine LE PEN,True
33496,2017,Marine LE PEN,Marine LE PEN,True
29864,2017,Marine LE PEN,Marine LE PEN,True
17714,2017,François FILLON,François FILLON,True
23901,2022,Marine LE PEN,Marine LE PEN,True
31302,2022,Emmanuel MACRON,Emmanuel MACRON,True
14735,2017,Marine LE PEN,Marine LE PEN,True
14794,2017,Marine LE PEN,Marine LE PEN,True
7050,2022,Marine LE PEN,Marine LE PEN,True
30372,2022,Marine LE PEN,Marine LE PEN,True
14325,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
12934,2017,Marine LE PEN,Marine LE PEN,True
12411,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
26308,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
5620,2017,Emmanuel MACRON,Emmanuel MACRON,True
10931,2022,Emmanuel MACRON,Emmanuel MACRON,True
21103,2022,Emmanuel MACRON,Emmanuel MACRON,True
31146,2017,François FILLON,Emmanuel MACRON,False
7573,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
2556,2017,Marine LE PEN,Marine LE PEN,True
16102,2022,Marine LE PEN,Marine LE PEN,True
14665,2022,Marine LE PEN,Marine LE PEN,True
3923,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
9308,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
8145,2017,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
13740,2017,François FILLON,François FILLON,True
3857,2022,Marine LE PEN,Marine LE PEN,True
5708,2022,Marine LE PEN,Marine LE PEN,True
27531,2017,Marine LE PEN,Marine LE PEN,True
1035,2017,Marine LE PEN,Marine LE PEN,True
10746,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
20464,2022,Marine LE PEN,Marine LE PEN,True
17985,2022,Marine LE PEN,Marine LE PEN,True
14964,2022,Marine LE PEN,Marine LE PEN,True
3069,2022,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
14563,2017,François FILLON,Emmanuel MACRON,False
1028,2022,Marine LE PEN,Marine LE PEN,True
9654,2022,Emmanuel MACRON,Emmanuel MACRON,True
34095,2022,Marine LE PEN,Marine LE PEN,True
18255,2017,Marine LE PEN,Marine LE PEN,True
19914,2022,Marine LE PEN,Marine LE PEN,True
17069,2017,Marine LE PEN,Marine LE PEN,True
22340,2017,François FILLON,Emmanuel MACRON,False
9161,2017,Marine LE PEN,Marine LE PEN,True
31530,2022,Marine LE PEN,Marine LE PEN,True
28364,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
32431,2022,Emmanuel MACRON,Emmanuel MACRON,True
29173,2022,Marine LE PEN,Marine LE PEN,True
7464,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
11232,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
25305,2022,Jean LASSALLE,Emmanuel MACRON,False
33696,2022,Marine LE PEN,Marine LE PEN,True
5803,2022,Emmanuel MACRON,Emmanuel MACRON,True
28000,2017,Marine LE PEN,Marine LE PEN,True
13507,2017,Emmanuel MACRON,Emmanuel MACRON,True
11193,2022,Marine LE PEN,Marine LE PEN,True
6426,2017,Emmanuel MACRON,Emmanuel MACRON,True
34457,2017,Marine LE PEN,Marine LE PEN,True
4126,2022,Emmanuel MACRON,Emmanuel MACRON,True
15321,2022,Emmanuel MACRON,Emmanuel MACRON,True
3813,2022,Marine LE PEN,Marine LE PEN,True
29693,2022,Marine LE PEN,Marine LE PEN,True
17937,2022,Marine LE PEN,Marine LE PEN,True
22229,2022,Emmanuel MACRON,Emmanuel MACRON,True
1061,2022,Marine LE PEN,Marine LE PEN,True
7142,2022,Emmanuel MACRON,Emmanuel MACRON,True
19200,2022,Marine LE PEN,Marine LE PEN,True
6651,2017,Marine LE PEN,Marine LE PEN,True
1491,2017,Emmanuel MACRON,Emmanuel MACRON,True
15298,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
12498,2017,Marine LE PEN,Marine LE PEN,True
7395,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
19134,2017,Emmanuel MACRON,Emmanuel MACRON,True
13842,2022,Marine LE PEN,Marine LE PEN,True
6898,2022,Marine LE PEN,Marine LE PEN,True
33754,2017,Marine LE PEN,Marine LE PEN,True
34195,2017,Marine LE PEN,Marine LE PEN,True
13728,2017,François FILLON,François FILLON,True
10549,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
21904,2022,Marine LE PEN,Marine LE PEN,True
34811,2017,Emmanuel MACRON,Emmanuel MACRON,True
31576,2022,Emmanuel MACRON,Emmanuel MACRON,True
17176,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
35125,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
23801,2022,Emmanuel MACRON,Emmanuel MACRON,True
7527,2022,Emmanuel MACRON,Emmanuel MACRON,True
21594,2017,Marine LE PEN,Marine LE PEN,True
31676,2017,Marine LE PEN,Marine LE PEN,True
15522,2022,Emmanuel MACRON,Emmanuel MACRON,True
12109,2017,Emmanuel MACRON,Emmanuel MACRON,True
16058,2022,Emmanuel MACRON,Emmanuel MACRON,True
21236,2017,Marine LE PEN,Marine LE PEN,True
22229,2017,François FILLON,Emmanuel MACRON,False
2349,2022,Marine LE PEN,Marine LE PEN,True
4609,2017,François FILLON,François FILLON,True
18605,2017,Marine LE PEN,Marine LE PEN,True
29709,2022,Marine LE PEN,Marine LE PEN,True
19004,2017,Marine LE PEN,Marine LE PEN,True
23580,2022,Emmanuel MACRON,Emmanuel MACRON,True
26558,2017,François FILLON,François FILLON,True
18085,2022,Emmanuel MACRON,Emmanuel MACRON,True
14728,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
9949,2017,François FILLON,François FILLON,True
967,2017,Marine LE PEN,Marine LE PEN,True
14450,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
28920,2017,François FILLON,François FILLON,True
16155,2022,Emmanuel MACRON,Emmanuel MACRON,True
25139,2022,Emmanuel MACRON,Emmanuel MACRON,True
5120,2022,Emmanuel MACRON,Emmanuel MACRON,True
16532,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
30758,2017,Emmanuel MACRON,Emmanuel MACRON,True
32028,2017,Marine LE PEN,Marine LE PEN,True
127,2017,Emmanuel MACRON,François FILLON,False
3136,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
7639,2022,Emmanuel MACRON,Emmanuel MACRON,True
17279,2017,Emmanuel MACRON,Emmanuel MACRON,True
20893,2022,Emmanuel MACRON,Emmanuel MACRON,True
7856,2017,Marine LE PEN,Marine LE PEN,True
574,2022,Marine LE PEN,Marine LE PEN,True
1519,2017,François FILLON,Emmanuel MACRON,False
4999,2017,François FILLON,François FILLON,True
15672,2022,Emmanuel MACRON,Emmanuel MACRON,True
10422,2022,Marine LE PEN,Marine LE PEN,True
15554,2022,Marine LE PEN,Marine LE PEN,True
26121,2022,Emmanuel MACRON,Emmanuel MACRON,True
22764,2017,Marine LE PEN,Marine LE PEN,True
27467,2022,Emmanuel MACRON,Emmanuel MACRON,True
23954,2022,Marine LE PEN,Marine LE PEN,True
24635,2022,Marine LE PEN,Marine LE PEN,True
34609,2022,Marine LE PEN,Marine LE PEN,True
10443,2017,François FILLON,Emmanuel MACRON,False
32209,2017,Emmanuel MACRON,Emmanuel MACRON,True
35108,2017,Marine LE PEN,Marine LE PEN,True
8636,2022,Emmanuel MACRON,Emmanuel MACRON,True
22140,2017,Marine LE PEN,Marine LE PEN,True
15445,2022,Emmanuel MACRON,Emmanuel MACRON,True
13026,2022,Marine LE PEN,Marine LE PEN,True
29333,2022,Marine LE PEN,Marine LE PEN,True
30657,2017,Jean-Luc MÉLENCHON,François FILLON,False
35037,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
13445,2022,Emmanuel MACRON,Emmanuel MACRON,True
27756,2022,Marine LE PEN,Marine LE PEN,True
22796,2022,Marine LE PEN,Marine LE PEN,True
32755,2017,Marine LE PEN,Marine LE PEN,True
4788,2017,Emmanuel MACRON,François FILLON,False
18035,2022,Marine LE PEN,Marine LE PEN,True
25776,2022,Marine LE PEN,Marine LE PEN,True
26038,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
13811,2022,Marine LE PEN,Marine LE PEN,True
35406,2017,François FILLON,Emmanuel MACRON,False
35419,2022,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
377,2022,Emmanuel MACRON,Emmanuel MACRON,True
18608,2022,Marine LE PEN,Marine LE PEN,True
29898,2017,Marine LE PEN,Marine LE PEN,True
18939,2022,Emmanuel MACRON,Emmanuel MACRON,True
7866,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
23971,2017,Marine LE PEN,Marine LE PEN,True
19208,2017,François FILLON,François FILLON,True
35136,2017,Marine LE PEN,Marine LE PEN,True
22873,2017,Marine LE PEN,Marine LE PEN,True
29952,2022,Marine LE PEN,Marine LE PEN,True
16791,2022,Marine LE PEN,Marine LE PEN,True
22164,2017,Marine LE PEN,Marine LE PEN,True
11869,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
18623,2017,François FILLON,François FILLON,True
26483,2017,Marine LE PEN,Marine LE PEN,True
21102,2017,Marine LE PEN,Marine LE PEN,True
2320,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
30473,2017,Marine LE PEN,Marine LE PEN,True
7950,2022,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
26915,2022,Emmanuel MACRON,Emmanuel MACRON,True
2614,2022,Marine LE PEN,Marine LE PEN,True
21205,2022,Emmanuel MACRON,Emmanuel MACRON,True
11715,2017,François FILLON,Jean-Luc MÉLENCHON,False
35523,2022,Emmanuel MACRON,Emmanuel MACRON,True
2255,2017,François FILLON,Jean-Luc MÉLENCHON,False
19926,2022,Marine LE PEN,Marine LE PEN,True
27866,2017,Marine LE PEN,Marine LE PEN,True
11739,2022,Emmanuel MACRON,Emmanuel MACRON,True
32664,2022,Emmanuel MACRON,Emmanuel MACRON,True
34240,2017,Marine LE PEN,Marine LE PEN,True
9311,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
33882,2017,Marine LE PEN,Marine LE PEN,True
7457,2022,Emmanuel MACRON,Emmanuel MACRON,True
25912,2022,Emmanuel MACRON,Emmanuel MACRON,True
31012,2022,Emmanuel MACRON,Emmanuel MACRON,True
5482,2022,Emmanuel MACRON,Emmanuel MACRON,True
35371,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
29506,2022,Marine LE PEN,Marine LE PEN,True
5357,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
12969,2017,Marine LE PEN,Marine LE PEN,True
15000,2017,François FILLON,François FILLON,True
34861,2022,Emmanuel MACRON,Emmanuel MACRON,True
20067,2017,Marine LE PEN,Marine LE PEN,True
5545,2022,Marine LE PEN,Marine LE PEN,True
21804,2017,Marine LE PEN,Marine LE PEN,True
11360,2022,Marine LE PEN,Marine LE PEN,True
23633,2022,Emmanuel MACRON,Emmanuel MACRON,True
10038,2022,Emmanuel MACRON,Emmanuel MACRON,True
1798,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
16032,2017,Marine LE PEN,Marine LE PEN,True
5764,2017,Emmanuel MACRON,Emmanuel MACRON,True
26656,2022,Emmanuel MACRON,Emmanuel MACRON,True
33815,2017,Marine LE PEN,Marine LE PEN,True
15559,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
16651,2017,François FILLON,François FILLON,True
7160,2017,Marine LE PEN,Marine LE PEN,True
10035,2017,Marine LE PEN,Marine LE PEN,True
26043,2017,Emmanuel MACRON,Emmanuel MACRON,True
10775,2022,Marine LE PEN,Marine LE PEN,True
24735,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
11402,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
10216,2017,François FILLON,François FILLON,True
34289,2017,Marine LE PEN,Marine LE PEN,True
11152,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
17052,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
9582,2022,Emmanuel MACRON,Emmanuel MACRON,True
24636,2022,Emmanuel MACRON,Emmanuel MACRON,True
24706,2022,Marine LE PEN,Marine LE PEN,True
501,2017,Marine LE PEN,Marine LE PEN,True
34402,2017,François FILLON,Emmanuel MACRON,False
19020,2022,Marine LE PEN,Marine LE PEN,True
31704,2022,Emmanuel MACRON,Emmanuel MACRON,True
19550,2022,Emmanuel MACRON,Emmanuel MACRON,True
7934,2022,Marine LE PEN,Marine LE PEN,True
2945,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
35582,2022,Emmanuel MACRON,Emmanuel MACRON,True
23119,2022,Marine LE PEN,Marine LE PEN,True
8776,2017,François FILLON,François FILLON,True
18823,2022,Marine LE PEN,Marine LE PEN,True
14028,2022,Marine LE PEN,Marine LE PEN,True
12610,2017,Marine LE PEN,Marine LE PEN,True
3685,2022,Marine LE PEN,Marine LE PEN,True
17257,2022,Emmanuel MACRON,Emmanuel MACRON,True
23518,2017,François FILLON,François FILLON,True
6903,2022,Emmanuel MACRON,Emmanuel MACRON,True
16466,2022,Emmanuel MACRON,Emmanuel MACRON,True
14114,2017,Marine LE PEN,Marine LE PEN,True
12679,2017,Marine LE PEN,Marine LE PEN,True
18181,2022,Emmanuel MACRON,Emmanuel MACRON,True
33017,2017,Marine LE PEN,Marine LE PEN,True
21863,2022,Emmanuel MACRON,Emmanuel MACRON,True
5600,2022,Emmanuel MACRON,Emmanuel MACRON,True
12544,2017,Marine LE PEN,Marine LE PEN,True
11180,2022,Marine LE PEN,Marine LE PEN,True
30753,2017,Marine LE PEN,Marine LE PEN,True
27675,2017,Marine LE PEN,Marine LE PEN,True
30021,2022,Marine LE PEN,Marine LE PEN,True
696,2017,Marine LE PEN,Marine LE PEN,True
6569,2017,François FILLON,Emmanuel MACRON,False
18947,2017,François FILLON,François FILLON,True
10076,2017,Marine LE PEN,Marine LE PEN,True
13654,2022,Emmanuel MACRON,Emmanuel MACRON,True
15408,2022,Emmanuel MACRON,Emmanuel MACRON,True
24076,2022,Marine LE PEN,Marine LE PEN,True
32104,2022,Emmanuel MACRON,Emmanuel MACRON,True
31690,2022,Marine LE PEN,Marine LE PEN,True
2426,2022,Emmanuel MACRON,Emmanuel MACRON,True
23390,2022,Emmanuel MACRON,Emmanuel MACRON,True
176,2017,Jean-Luc MÉLENCHON,François FILLON,False
15472,2022,Marine LE PEN,Marine LE PEN,True
7021,2022,Marine LE PEN,Marine LE PEN,True
18958,2017,Marine LE PEN,Marine LE PEN,True
4925,2022,Marine LE PEN,Marine LE PEN,True
27640,2017,Marine LE PEN,Marine LE PEN,True
31808,2017,Marine LE PEN,Marine LE PEN,True
11543,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
31725,2017,Marine LE PEN,Marine LE PEN,True
6173,2022,Marine LE PEN,Marine LE PEN,True
33079,2022,Emmanuel MACRON,Emmanuel MACRON,True
2684,2022,Marine LE PEN,Marine LE PEN,True
29219,2022,Marine LE PEN,Marine LE PEN,True
32476,2017,François FILLON,Emmanuel MACRON,False
20852,2017,Marine LE PEN,Marine LE PEN,True
14665,2017,Marine LE PEN,Marine LE PEN,True
239,2022,Marine LE PEN,Marine LE PEN,True
14824,2022,Marine LE PEN,Marine LE PEN,True
24332,2022,Marine LE PEN,Marine LE PEN,True
35737,2017,Emmanuel MACRON,Emmanuel MACRON,True
14099,2017,Emmanuel MACRON,Emmanuel MACRON,True
14860,2017,Marine LE PEN,Marine LE PEN,True
32528,2017,Marine LE PEN,Marine LE PEN,True
2932,2022,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
24702,2022,Emmanuel MACRON,Emmanuel MACRON,True
26259,2017,Marine LE PEN,Marine LE PEN,True
15619,2022,Marine LE PEN,Marine LE PEN,True
19103,2022,Marine LE PEN,Marine LE PEN,True
29315,2017,François FILLON,François FILLON,True
25657,2017,François FILLON,Emmanuel MACRON,False
30397,2022,Emmanuel MACRON,Emmanuel MACRON,True
6273,2017,Marine LE PEN,Marine LE PEN,True
33287,2017,Marine LE PEN,Marine LE PEN,True
19013,2022,Marine LE PEN,Marine LE PEN,True
30927,2017,François FILLON,François FILLON,True
4472,2017,Emmanuel MACRON,Emmanuel MACRON,True
26789,2017,Marine LE PEN,Marine LE PEN,True
22547,2017,Emmanuel MACRON,François FILLON,False
20347,2022,Emmanuel MACRON,Emmanuel MACRON,True
18557,2022,Marine LE PEN,Marine LE PEN,True
23297,2017,Marine LE PEN,Marine LE PEN,True
20298,2022,Marine LE PEN,Marine LE PEN,True
267,2017,Marine LE PEN,Marine LE PEN,True
29359,2017,Marine LE PEN,Marine LE PEN,True
7964,2022,Marine LE PEN,Marine LE PEN,True
28170,2022,Marine LE PEN,Marine LE PEN,True
9529,2017,Marine LE PEN,Marine LE PEN,True
20211,2022,Emmanuel MACRON,Emmanuel MACRON,True
10326,2022,Marine LE PEN,Marine LE PEN,True
14495,2017,Marine LE PEN,Marine LE PEN,True
25091,2022,Marine LE PEN,Marine LE PEN,True
564,2017,Marine LE PEN,Marine LE PEN,True
10518,2022,Emmanuel MACRON,Emmanuel MACRON,True
31786,2017,Marine LE PEN,Marine LE PEN,True
22873,2022,Marine LE PEN,Marine LE PEN,True
31443,2022,Marine LE PEN,Marine LE PEN,True
20093,2017,Marine LE PEN,Marine LE PEN,True
17188,2022,Emmanuel MACRON,Emmanuel MACRON,True
20514,2017,Marine LE PEN,Marine LE PEN,True
12902,2017,Marine LE PEN,Marine LE PEN,True
27235,2017,Marine LE PEN,Marine LE PEN,True
11750,2022,Jean LASSALLE,Emmanuel MACRON,False
21771,2022,Marine LE PEN,Marine LE PEN,True
17350,2017,Marine LE PEN,Marine LE PEN,True
21972,2017,Marine LE PEN,Marine LE PEN,True
10251,2022,Marine LE PEN,Marine LE PEN,True
31896,2017,Marine LE PEN,Marine LE PEN,True
6850,2017,Marine LE PEN,Marine LE PEN,True
39,2017,Emmanuel MACRON,Emmanuel MACRON,True
6001,2017,Emmanuel MACRON,Emmanuel MACRON,True
26504,2022,Marine LE PEN,Marine LE PEN,True
10479,2017,Emmanuel MACRON,Emmanuel MACRON,True
831,2017,Marine LE PEN,Marine LE PEN,True
7602,2022,Emmanuel MACRON,Emmanuel MACRON,True
22422,2022,Marine LE PEN,Marine LE PEN,True
27051,2017,Marine LE PEN,Marine LE PEN,True
6515,2022,Emmanuel MACRON,Emmanuel MACRON,True
30698,2022,Marine LE PEN,Marine LE PEN,True
29203,2017,Marine LE PEN,Marine LE PEN,True
2061,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
19229,2017,Marine LE PEN,Marine LE PEN,True
26451,2022,Emmanuel MACRON,Emmanuel MACRON,True
17894,2017,Emmanuel MACRON,Emmanuel MACRON,True
10385,2022,Marine LE PEN,Marine LE PEN,True
23858,2017,Marine LE PEN,Marine LE PEN,True
7359,2017,François FILLON,François FILLON,True
18815,2017,Marine LE PEN,Marine LE PEN,True
88,2017,Marine LE PEN,Marine LE PEN,True
24114,2022,Marine LE PEN,Marine LE PEN,True
35066,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
5955,2017,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
30646,2022,Emmanuel MACRON,Emmanuel MACRON,True
32581,2022,Marine LE PEN,Marine LE PEN,True
12031,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
19226,2022,Marine LE PEN,Marine LE PEN,True
29672,2022,Marine LE PEN,Marine LE PEN,True
10717,2017,Marine LE PEN,Marine LE PEN,True
18147,2022,Emmanuel MACRON,Emmanuel MACRON,True
31187,2022,Emmanuel MACRON,Emmanuel MACRON,True
15349,2017,Emmanuel MACRON,Emmanuel MACRON,True
29277,2017,Marine LE PEN,Marine LE PEN,True
31900,2022,Marine LE PEN,Marine LE PEN,True
24249,2017,Marine LE PEN,Marine LE PEN,True
6016,2022,Marine LE PEN,Marine LE PEN,True
5522,2022,Emmanuel MACRON,Emmanuel MACRON,True
25026,2017,Marine LE PEN,Marine LE PEN,True
29351,2017,Emmanuel MACRON,François FILLON,False
23555,2022,Marine LE PEN,Marine LE PEN,True
32612,2017,Marine LE PEN,Marine LE PEN,True
29458,2017,Marine LE PEN,Marine LE PEN,True
13213,2022,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
30006,2017,Emmanuel MACRON,François FILLON,False
4906,2022,Marine LE PEN,Marine LE PEN,True
16660,2022,Marine LE PEN,Marine LE PEN,True
28727,2022,Marine LE PEN,Marine LE PEN,True
3788,2017,Marine LE PEN,Marine LE PEN,True
22641,2017,Marine LE PEN,Marine LE PEN,True
1411,2022,Marine LE PEN,Marine LE PEN,True
9016,2017,Marine LE PEN,Marine LE PEN,True
28409,2017,Marine LE PEN,Marine LE PEN,True
29810,2017,Marine LE PEN,Marine LE PEN,True
29570,2017,Emmanuel MACRON,François FILLON,False
3908,2017,Marine LE PEN,Marine LE PEN,True
14205,2022,Emmanuel MACRON,Emmanuel MACRON,True
30678,2022,Emmanuel MACRON,Emmanuel MACRON,True
2592,2017,Marine LE PEN,Marine LE PEN,True
14633,2022,Marine LE PEN,Marine LE PEN,True
31158,2017,Marine LE PEN,Marine LE PEN,True
31974,2022,Marine LE PEN,Marine LE PEN,True
20438,2017,Marine LE PEN,Marine LE PEN,True
11682,2017,Emmanuel MACRON,Emmanuel MACRON,True
12768,2022,Emmanuel MACRON,Emmanuel MACRON,True
12452,2017,Marine LE PEN,Marine LE PEN,True
33994,2017,Marine LE PEN,Marine LE PEN,True
22293,2022,Marine LE PEN,Marine LE PEN,True
6101,2017,Marine LE PEN,Marine LE PEN,True
5663,2017,Marine LE PEN,Marine LE PEN,True
4594,2022,Emmanuel MACRON,Emmanuel MACRON,True
17193,2022,Emmanuel MACRON,Emmanuel MACRON,True
29559,2017,François FILLON,François FILLON,True
7451,2022,Marine LE PEN,Marine LE PEN,True
9438,2022,Marine LE PEN,Marine LE PEN,True
242,2022,Marine LE PEN,Marine LE PEN,True
10765,2022,Jean LASSALLE,Emmanuel MACRON,False
19265,2022,Marine LE PEN,Marine LE PEN,True
11051,2017,François FILLON,François FILLON,True
1132,2022,Marine LE PEN,Marine LE PEN,True
15832,2022,Emmanuel MACRON,Emmanuel MACRON,True
8423,2017,François FILLON,Jean-Luc MÉLENCHON,False
5804,2017,Emmanuel MACRON,Emmanuel MACRON,True
11272,2022,Marine LE PEN,Marine LE PEN,True
27219,2017,Marine LE PEN,Marine LE PEN,True
7599,2022,Marine LE PEN,Marine LE PEN,True
11985,2017,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
35753,2022,Emmanuel MACRON,Emmanuel MACRON,True
24241,2017,Marine LE PEN,Marine LE PEN,True
29680,2022,Marine LE PEN,Marine LE PEN,True
30893,2017,Emmanuel MACRON,Emmanuel MACRON,True
29739,2022,Marine LE PEN,Marine LE PEN,True
24700,2022,Marine LE PEN,Marine LE PEN,True
23536,2017,Marine LE PEN,Marine LE PEN,True
24386,2017,Marine LE PEN,Marine LE PEN,True
17048,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
24334,2017,Marine LE PEN,Marine LE PEN,True
26147,2022,Emmanuel MACRON,Emmanuel MACRON,True
16021,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
27633,2022,Marine LE PEN,Marine LE PEN,True
34646,2017,Marine LE PEN,Marine LE PEN,True
779,2022,Marine LE PEN,Marine LE PEN,True
19164,2022,Emmanuel MACRON,Emmanuel MACRON,True
34682,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
8769,2017,François FILLON,François FILLON,True
26713,2017,Emmanuel MACRON,François FILLON,False
9561,2022,Marine LE PEN,Marine LE PEN,True
2626,2022,Marine LE PEN,Marine LE PEN,True
9727,2017,Marine LE PEN,Marine LE PEN,True
11665,2022,Emmanuel MACRON,Emmanuel MACRON,True
5488,2022,Emmanuel MACRON,Emmanuel MACRON,True
